D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS04E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS04E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS05E25\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS06E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS07E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS08E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS09E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\EveryBodyLovesRaymondS09E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\he\en.srt,Missing
D:\chromeDownloads\Sorted\EveryBodyLovesRaymond\he\he.srt,Missing
D:\chromeDownloads\Sorted\Friends\en\en.srt,Missing
D:\chromeDownloads\Sorted\Friends\en\he.srt,Missing
D:\chromeDownloads\Sorted\Friends\FriendsS01E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS01E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS02E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS02E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS02E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS06E25\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS07E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS08E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\FriendsS10E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Friends\he\en.srt,Missing
D:\chromeDownloads\Sorted\Friends\he\he.srt,Missing
D:\chromeDownloads\Sorted\House\en\en.srt,Missing
D:\chromeDownloads\Sorted\House\en\he.srt,Missing
D:\chromeDownloads\Sorted\House\he\en.srt,Missing
D:\chromeDownloads\Sorted\House\he\he.srt,Missing
D:\chromeDownloads\Sorted\House\HouseS02E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS02E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS04E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS04E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS04E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS04E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS04E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E23\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS05E24\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E14\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E17\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E19\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS06E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E15\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E16\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E18\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E20\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E21\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\House\HouseS08E22\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\en\en.srt,Missing
D:\chromeDownloads\Sorted\MadMen\en\he.srt,Missing
D:\chromeDownloads\Sorted\MadMen\he\en.srt,Missing
D:\chromeDownloads\Sorted\MadMen\he\he.srt,Missing
D:\chromeDownloads\Sorted\MadMen\MadMenS01E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS02E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS02E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS02E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS02E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS02E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS02E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS03E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS04E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS05E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS05E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS05E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS05E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS06E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS06E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS06E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS06E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS06E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS07E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS07E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\MadMen\MadMenS07E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\en\en.srt,Missing
D:\chromeDownloads\Sorted\Merlin\en\he.srt,Missing
D:\chromeDownloads\Sorted\Merlin\he\en.srt,Missing
D:\chromeDownloads\Sorted\Merlin\he\he.srt,Missing
D:\chromeDownloads\Sorted\Merlin\MerlinS01E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E08\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E11\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS01E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E01\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E02\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E03\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E04\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E05\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E06\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E07\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E09\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E10\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E12\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS02E13\en.srt,Synced and extracted phrases
D:\chromeDownloads\Sorted\Merlin\MerlinS03E01\en.srt,Synced and extracted phrases
